VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2015-01-15 22:11:57,2015-01-15 22:28:02,2,10.20,-73.870841979980469,40.773750305175781,1,N,-73.990676879882813,40.703609466552734,1,28,0.5,0.5,5.7,0,0.3,35
2,2015-01-15 22:11:59,2015-01-15 22:28:05,1,2.42,-73.963226318359375,40.77471923828125,1,N,-73.989418029785156,40.760440826416016,2,12.5,0.5,0.5,0,0,0.3,13.8
2,2015-01-15 22:12:08,2015-01-15 22:28:48,1,4.55,-73.989212036132812,40.763259887695313,1,N,-74.008018493652344,40.712570190429688,2,17,0.5,0.5,0,0,0.3,18.3
1,2015-01-15 22:04:12,2015-01-15 22:28:27,1,13.40,-74.009429931640625,40.720291137695313,1,N,-74.093879699707031,40.618354797363281,1,37,0.5,0.5,8,15.99,0.3,62.29
1,2015-01-15 22:13:26,2015-01-15 22:28:05,1,4.60,-73.980094909667969,40.765583038330078,1,N,-73.908592224121094,40.763099670410156,1,15.5,0.5,0.5,2,0,0.3,18.8
1,2015-01-15 22:13:26,2015-01-15 22:28:55,1,3.00,-73.956077575683594,40.771472930908203,1,N,-73.984771728515625,40.732536315917969,1,13,0.5,0.5,2.85,0,0.3,17.15
2,2015-01-15 22:12:11,2015-01-15 22:28:46,1,2.46,-74.002082824707031,40.750911712646484,1,N,-73.979911804199219,40.765949249267578,1,12.5,0.5,0.5,2.6,0,0.3,16.4
2,2015-01-15 22:12:14,2015-01-15 22:28:57,1,5.60,-73.98699951171875,40.720916748046875,1,N,-73.958892822265625,40.777488708496094,1,18.5,0.5,0.5,2,0,0.3,21.8
2,2015-01-15 22:00:49,2015-01-15 22:28:59,1,16.45,-73.979103088378906,40.750324249267578,1,N,-74.064376831054687,40.600242614746094,1,45.5,0.5,0.5,15.5,15.99,0.3,78.29
1,2015-01-15 22:04:26,2015-01-15 22:28:19,1,5.70,-74.004707336425781,40.730979919433594,1,N,-73.958221435546875,40.733863830566406,1,22,0.5,0.5,4,0,0.3,27.3
1,2015-01-15 22:13:36,2015-01-15 22:28:26,2,3.70,-73.925888061523438,40.772407531738281,1,N,-73.903190612792969,40.746265411376953,2,14,0.5,0.5,0,0,0.3,15.3
2,2015-01-15 22:00:49,2015-01-15 22:28:06,2,5.23,-73.990646362304687,40.718570709228516,1,N,-73.982376098632812,40.775367736816406,2,20.5,0.5,0.5,0,0,0.3,21.8
2,2015-01-15 22:12:21,2015-01-15 22:28:21,1,8.75,-73.87188720703125,40.774158477783203,1,N,-73.946815490722656,40.835041046142578,1,25,0.5,0.5,6.17,5.33,0.3,37.8
1,2015-01-15 22:04:32,2015-01-15 22:28:17,1,15.70,-73.790069580078125,40.643661499023438,1,N,-73.950904846191406,40.718242645263672,2,42.5,0.5,0.5,0,0,0.3,43.8
1,2015-01-15 22:13:40,2015-01-15 22:28:26,1,2.10,-73.995948791503906,40.748519897460938,1,N,-73.969955444335937,40.755329132080078,1,11,0.5,0.5,2.45,0,0.3,14.75
1,2015-01-15 22:13:40,2015-01-15 22:28:09,2,2.80,-74.003005981445313,40.734195709228516,1,N,-73.969795227050781,40.753009796142578,1,12,0.5,0.5,2.66,0,0.3,15.96
1,2015-01-15 22:13:40,2015-01-15 22:28:08,1,3.10,-73.990386962890625,40.752681732177734,1,N,-73.956382751464844,40.779762268066406,1,13,0.5,0.5,2.5,0,0.3,16.8
1,2015-01-15 22:13:41,2015-01-15 22:28:56,1,3.60,-73.99591064453125,40.722465515136719,1,N,-73.993789672851562,40.758907318115234,1,14,0.5,0.5,3.05,0,0.3,18.35
1,2015-01-15 21:56:05,2015-01-15 22:28:39,1,18.80,-73.796661376953125,40.644756317138672,2,N,-73.96722412109375,40.806915283203125,1,52,0,0.5,5,5.33,0.3,63.13
1,2015-01-15 22:13:50,2015-01-15 22:28:10,1,3.10,-73.970237731933594,40.758407592773438,1,N,-73.986473083496094,40.722221374511719,2,12.5,0.5,0.5,0,0,0.3,13.8
1,2015-01-15 22:04:50,2015-01-15 22:28:37,1,15.30,-73.827667236328125,40.723148345947266,2,N,-74.013519287109375,40.713645935058594,1,52,0,0.5,10.55,0,0.3,63.35
1,2015-01-15 22:13:57,2015-01-15 22:28:03,1,5.00,-73.963607788085938,40.761348724365234,1,N,-73.882110595703125,40.735820770263672,1,16.5,0.5,0.5,3.56,0,0.3,21.36
1,2015-01-15 22:14:00,2015-01-15 22:28:12,1,6.40,-73.966812133789063,40.756618499755859,1,N,-74.017326354980469,40.711414337158203,1,19.5,0.5,0.5,4.15,0,0.3,24.95
1,2015-01-15 22:14:01,2015-01-15 22:28:42,1,3.50,-74.007743835449219,40.740669250488281,1,N,-73.988731384277344,40.777767181396484,1,14,0.5,0.5,3.82,0,0.3,19.12
1,2015-01-15 22:14:06,2015-01-15 22:28:01,1,3.20,-73.972999572753906,40.754428863525391,1,N,-73.929115295410156,40.756217956542969,1,13,0.5,0.5,2.85,0,0.3,17.15
1,2015-01-15 21:56:31,2015-01-15 22:28:13,1,13.60,-73.97381591796875,40.754280090332031,1,N,-74.033302307128906,40.6181640625,1,40,0.5,0.5,5,0,0.3,46.3
1,2015-01-15 22:14:10,2015-01-15 22:28:33,2,2.10,-73.959625244140625,40.76287841796875,1,N,-73.983406066894531,40.750072479248047,1,11,0.5,0.5,2.45,0,0.3,14.75
1,2015-01-15 22:14:20,2015-01-15 22:28:46,1,2.90,-73.984825134277344,40.736423492431641,1,N,-73.990921020507812,40.765689849853516,1,12.5,0.5,0.5,2.75,0,0.3,16.55
1,2015-01-15 22:14:29,2015-01-15 22:28:44,2,2.20,-73.989021301269531,40.718887329101563,1,N,-74.005073547363281,40.740840911865234,1,11.5,0.5,0.5,2.55,0,0.3,15.35
1,2015-01-15 22:14:39,2015-01-15 22:28:57,2,1.80,-73.982864379882813,40.771930694580078,1,N,-73.99468994140625,40.750434875488281,2,11.5,0.5,0.5,0,0,0.3,12.8
1,2015-01-15 22:15:01,2015-01-15 22:28:09,1,6.10,-74.006080627441406,40.705974578857422,1,N,-73.962562561035156,40.766658782958984,2,19,0.5,0.5,0,0,0.3,20.3
1,2015-01-15 22:15:05,2015-01-15 22:28:06,1,3.60,-73.968643188476562,40.764190673828125,1,N,-73.918243408203125,40.762588500976562,1,13.5,0.5,0.5,2.96,0,0.3,17.76
1,2015-01-15 22:15:06,2015-01-15 22:28:23,1,3.20,0,0,1,N,0,0,1,13,0.5,0.5,2.85,0,0.3,17.15
1,2015-01-15 22:15:07,2015-01-15 22:28:24,3,1.30,-73.982261657714844,40.754253387451172,1,N,-73.96636962890625,40.761711120605469,1,10,0.5,0.5,2,0,0.3,13.3
2,2015-01-15 21:58:47,2015-01-15 22:28:48,1,12.39,-73.790023803710938,40.643768310546875,1,N,-73.930946350097656,40.6685791015625,2,38,0.5,0.5,0,0,0.3,39.3
1,2015-01-15 22:15:09,2015-01-15 22:28:39,1,3.20,-74.006629943847656,40.731346130371094,1,N,-73.99188232421875,40.767917633056641,2,13.5,0.5,0.5,0,0,0.3,14.8
2,2015-01-15 21:52:45,2015-01-15 22:28:13,1,8.74,-74.0032958984375,40.726970672607422,1,N,-73.980728149414063,40.779731750488281,2,26,0.5,0.5,0,0,0.3,27.3
1,2015-01-15 22:15:13,2015-01-15 22:28:08,1,3.60,-73.989585876464844,40.725559234619141,1,N,-73.949684143066406,40.722015380859375,2,14,0.5,0.5,0,0,0.3,15.3
1,2015-01-15 22:15:14,2015-01-15 22:28:31,1,2.20,-73.999855041503906,40.734577178955078,1,N,-73.983291625976562,40.755222320556641,1,11,0.5,0.5,0,0,0.3,12.3
1,2015-01-15 22:15:14,2015-01-15 22:28:54,1,3.20,-74.004264831542969,40.725131988525391,1,N,-73.9942626953125,40.761180877685547,1,12.5,0.5,0.5,2,0,0.3,15.8
1,2015-01-15 22:15:17,2015-01-15 22:28:43,1,2.50,-74.002059936523438,40.740398406982422,1,N,-74.007186889648438,40.710891723632812,1,11,0.5,0.5,2.45,0,0.3,14.75
1,2015-01-15 22:15:22,2015-01-15 22:28:27,1,2.70,-73.990447998046875,40.756439208984375,1,N,-73.980110168457031,40.78900146484375,1,11.5,0.5,0.5,3.2,0,0.3,16
1,2015-01-15 22:15:24,2015-01-15 22:28:09,1,4.50,-73.950027465820312,40.777183532714844,1,N,-73.982536315917969,40.727310180664063,1,15.5,0.5,0.5,3.35,0,0.3,20.15
1,2015-01-15 22:05:31,2015-01-15 22:28:37,1,10.00,-73.976280212402344,40.752777099609375,1,N,-73.933708190917969,40.856800079345703,1,30.5,0.5,0.5,3,0,0.3,34.8
1,2015-01-15 22:05:33,2015-01-15 22:28:05,1,11.00,-73.986976623535156,40.725025177001953,1,N,-73.944862365722656,40.834243774414062,1,32,0.5,0.5,6.65,0,0.3,39.95
1,2015-01-15 22:05:47,2015-01-15 22:28:18,1,15.70,-73.863395690917969,40.769790649414063,1,N,-74.015342712402344,40.704822540283203,1,42.5,0.5,0.5,5,5.33,0.3,54.13
1,2015-01-15 22:15:52,2015-01-15 22:28:01,1,2.50,-73.974281311035156,40.750881195068359,1,N,-73.986030578613281,40.775470733642578,1,11,0.5,0.5,3,0,0.3,15.3
1,2015-01-15 22:06:01,2015-01-15 22:28:31,1,3.70,-73.993064880371094,40.720180511474609,1,N,-73.977165222167969,40.763751983642578,1,17,0.5,0.5,4.55,0,0.3,22.85
1,2015-01-15 22:15:59,2015-01-15 22:28:56,1,2.30,-74.005744934082031,40.740180969238281,1,N,-73.976219177246094,40.744823455810547,1,11,0.5,0.5,1.5,0,0.3,13.8
1,2015-01-15 22:16:02,2015-01-15 22:28:23,1,3.10,-74.002548217773438,40.733844757080078,1,N,-73.985389709472656,40.697490692138672,1,12.5,0.5,0.5,2.5,0,0.3,16.3
2,2015-01-15 22:06:26,2015-01-15 22:28:35,1,3.13,-73.974098205566406,40.764045715332031,1,N,-74.003746032714844,40.729320526123047,2,16,0.5,0.5,0,0,0.3,17.3
2,2015-01-15 22:07:43,2015-01-15 22:28:03,5,4.58,-73.999191284179688,40.739273071289063,1,N,-73.98974609375,40.688758850097656,1,17.5,0.5,0.5,3.6,0,0.3,22.4
2,2015-01-15 22:16:02,2015-01-15 22:28:47,1,2.78,-73.990928649902344,40.750465393066406,1,N,-73.993148803710938,40.720191955566406,2,11.5,0.5,0.5,0,0,0.3,12.8
2,2015-01-15 22:16:03,2015-01-15 22:28:19,1,2.11,-73.987335205078125,40.722679138183594,1,N,-73.989219665527344,40.743080139160156,1,10,0.5,0.5,2.1,0,0.3,13.4
2,2015-01-15 22:06:28,2015-01-15 22:28:54,1,9.69,-73.866104125976562,40.771339416503906,1,N,-73.99798583984375,40.756641387939453,1,28.5,0.5,0.5,5,5.33,0.3,40.13
2,2015-01-15 22:06:28,2015-01-15 22:28:24,1,10.52,-73.870872497558594,40.773796081542969,1,N,-74.000160217285156,40.73046875,1,31,0.5,0.5,6.3,0,0.3,38.6
2,2015-01-15 22:16:10,2015-01-15 22:28:02,1,2.60,-73.9617919921875,40.771080017089844,1,N,-73.990371704101563,40.750835418701172,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2015-01-15 22:06:17,2015-01-15 22:28:55,1,7.70,-74.007965087890625,40.705696105957031,1,N,-73.9718017578125,40.796314239501953,1,25.5,0.5,0.5,4,0,0.3,30.8
2,2015-01-15 22:07:50,2015-01-15 22:28:20,5,10.04,-73.864791870117188,40.770427703857422,1,N,-73.965652465820312,40.771949768066406,2,29.5,0.5,0.5,0,5.33,0.3,36.13
2,2015-01-15 22:16:12,2015-01-15 22:28:27,1,2.59,-73.989776611328125,40.756744384765625,1,N,-73.981536865234375,40.786472320556641,2,11,0.5,0.5,0,0,0.3,12.3
2,2015-01-15 22:16:18,2015-01-15 22:28:29,6,2.57,-74.0052490234375,40.74041748046875,1,N,-74.011528015136719,40.707988739013672,1,10.5,0.5,0.5,2.2,0,0.3,14
2,2015-01-15 22:06:46,2015-01-15 22:28:08,1,5.75,-74.000717163085938,40.732002258300781,1,N,-73.941032409667969,40.78839111328125,1,19.5,0.5,0.5,2,0,0.3,22.8
2,2015-01-15 22:16:21,2015-01-15 22:28:12,1,2.57,-73.987640380859375,40.719730377197266,1,N,-74.008659362792969,40.741436004638672,1,11.5,0.5,0.5,1.5,0,0.3,14.3
1,2015-01-15 22:16:34,2015-01-15 22:28:38,1,2.10,-73.983230590820313,40.766422271728516,1,N,-74.004005432128906,40.751693725585938,1,10,0.5,0.5,2.2,0,0.3,13.5
1,2015-01-15 22:16:34,2015-01-15 22:28:37,1,1.90,-73.983749389648438,40.743965148925781,1,N,-74.002723693847656,40.760627746582031,1,10,0.5,0.5,2.8,0,0.3,14.1
1,2015-01-15 22:16:37,2015-01-15 22:28:15,1,3.10,-73.986907958984375,40.724296569824219,1,N,-73.958412170410156,40.717166900634766,2,12.5,0.5,0.5,0,0,0.3,13.8
2,2015-01-15 21:46:25,2015-01-15 22:28:39,1,9.91,-73.981903076171875,40.767658233642578,1,N,-73.942535400390625,40.660045623779297,1,35,0.5,0.5,0,0,0.3,36.3
2,2015-01-15 22:06:51,2015-01-15 22:28:50,1,4.07,-73.970603942871094,40.795070648193359,1,N,-73.975250244140625,40.7564697265625,2,18,0.5,0.5,0,0,0.3,19.3
1,2015-01-15 22:16:38,2015-01-15 22:28:16,4,1.60,-73.965065002441406,40.761749267578125,1,N,-73.9849853515625,40.752971649169922,2,9,0.5,0.5,0,0,0.3,10.3
1,2015-01-15 22:16:39,2015-01-15 22:28:06,1,2.50,-74.003921508789063,40.725605010986328,1,N,-73.989784240722656,40.756557464599609,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2015-01-15 22:16:32,2015-01-15 22:28:06,1,2.24,-73.971969604492187,40.763050079345703,1,N,-73.992721557617188,40.742874145507813,1,10.5,0.5,0.5,3.3,0,0.3,15.1
2,2015-01-15 22:16:35,2015-01-15 22:28:15,5,2.28,-73.976806640625,40.757205963134766,1,N,-73.97406005859375,40.737358093261719,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2015-01-15 22:16:56,2015-01-15 22:28:31,1,2.64,-73.977256774902344,40.758373260498047,1,N,-73.980484008789063,40.728744506835938,1,10.5,0.5,0.5,2.2,0,0.3,14
2,2015-01-15 22:17:04,2015-01-15 22:28:31,1,2.18,-73.987503051757812,40.775711059570313,1,N,-73.991676330566406,40.751289367675781,2,10,0.5,0.5,0,0,0.3,11.3
2,2015-01-15 22:17:07,2015-01-15 22:28:27,1,1.93,-73.991813659667969,40.726280212402344,1,N,-73.997871398925781,40.745899200439453,1,10,0.5,0.5,0,0,0.3,11.3
2,2015-01-15 22:17:08,2015-01-15 22:28:17,3,2.79,-74.004737854003906,40.7158203125,1,N,-73.992431640625,40.698619842529297,1,11,0.5,0.5,2.88,0,0.3,15.18
1,2015-01-15 22:07:27,2015-01-15 22:28:26,1,5.30,-73.972358703613281,40.782299041748047,1,N,-73.921173095703125,40.740139007568359,2,19.5,0.5,0.5,0,0,0.3,20.8
1,2015-01-15 22:16:53,2015-01-15 22:28:04,1,3.10,-73.980064392089844,40.780593872070312,1,N,-73.943023681640625,40.799148559570312,2,11.5,0.5,0.5,0,0,0.3,12.8
1,2015-01-15 22:16:56,2015-01-15 22:28:05,1,3.00,-73.968002319335938,40.755508422851563,1,N,-73.98638916015625,40.7786865234375,2,11,0.5,0.5,0,0,0.3,12.3
2,2015-01-15 22:26:17,2015-01-15 22:28:44,6,.77,-73.978721618652344,40.744838714599609,1,N,-73.970695495605469,40.750762939453125,1,4.5,0.5,0.5,1,0,0.3,6.8
1,2015-01-15 22:17:01,2015-01-15 22:28:20,1,6.50,-73.952629089355469,40.772140502929688,1,N,-74.004280090332031,40.707469940185547,1,19,0.5,0.5,1.5,0,0.3,21.8
1,2015-01-15 22:17:07,2015-01-15 22:28:42,1,2.70,-73.95123291015625,40.774105072021484,1,N,-73.959648132324219,40.800582885742187,1,11,0.5,0.5,3.69,0,0.3,15.99
2,2015-01-15 22:26:25,2015-01-15 22:28:49,2,.80,-73.974380493164063,40.788772583007813,1,N,-73.965858459472656,40.795116424560547,1,4.5,0.5,0.5,1,0,0.3,6.8
2,2015-01-15 22:26:27,2015-01-15 22:28:54,2,.57,-73.987396240234375,40.760391235351563,1,N,-73.98223876953125,40.767425537109375,1,4,0.5,0.5,0.9,0,0.3,6.2
1,2015-01-15 22:17:13,2015-01-15 22:28:11,1,2.10,-73.977989196777344,40.754985809326172,1,N,-73.95361328125,40.771011352539062,2,10,0.5,0.5,0,0,0.3,11.3
2,2015-01-15 22:26:31,2015-01-15 22:28:17,1,.36,-73.999832153320312,40.733211517333984,1,N,-73.994361877441406,40.732074737548828,2,3.5,0.5,0.5,0,0,0.3,4.8
2,2015-01-15 22:26:32,2015-01-15 22:28:01,1,.32,-73.970138549804687,40.798946380615234,1,N,-73.970932006835938,40.795608520507813,1,3,0.5,0.5,0.7,0,0.3,5
1,2015-01-15 22:17:16,2015-01-15 22:28:47,1,1.70,-73.982475280761719,40.769500732421875,1,N,-73.9913330078125,40.750083923339844,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2015-01-15 22:17:21,2015-01-15 22:28:01,1,1.80,-73.987098693847656,40.721446990966797,1,N,-74.0107421875,40.713691711425781,2,9,0.5,0.5,0,0,0.3,10.3
1,2015-01-15 22:17:23,2015-01-15 22:28:33,2,1.20,-73.994606018066406,40.750492095947266,1,N,-73.979110717773437,40.752490997314453,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2015-01-15 22:17:25,2015-01-15 22:28:54,1,2.00,-73.976425170898437,40.780712127685547,1,N,-73.986869812011719,40.766170501708984,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2015-01-15 22:17:25,2015-01-15 22:28:38,1,3.20,-73.985862731933594,40.722640991210938,1,N,-73.944709777832031,40.705108642578125,2,12,0.5,0.5,0,0,0.3,13.3
2,2015-01-15 22:10:11,2015-01-15 22:28:42,1,8.02,-73.987983703613281,40.728748321533203,1,N,-73.973342895507813,40.646625518798828,1,23.5,0.5,0.5,4.8,0,0.3,29.6
1,2015-01-15 22:17:32,2015-01-15 22:28:42,1,2.80,-73.985809326171875,40.751731872558594,1,N,-73.981658935546875,40.78350830078125,1,11,0.5,0.5,2.46,0,0.3,14.76
2,2015-01-15 22:10:16,2015-01-15 22:28:25,5,4.12,-74.007797241210938,40.724952697753906,1,N,-73.985160827636719,40.678878784179688,1,16.5,0.5,0.5,5.1,0,0.3,22.9
2,2015-01-15 22:26:43,2015-01-15 22:28:52,1,.53,-74.000480651855469,40.742580413818359,1,N,-74.000755310058594,40.747482299804688,1,4,0.5,0.5,0.9,0,0.3,6.2
1,2015-01-15 22:17:47,2015-01-15 22:28:06,4,1.90,-74.001068115234375,40.729171752929688,1,N,-74.003570556640625,40.747608184814453,1,9.5,0.5,0.5,1.2,0,0.3,12
1,2015-01-15 22:17:50,2015-01-15 22:28:24,1,2.30,-73.970382690429688,40.749217987060547,1,N,-73.9986572265625,40.739673614501953,1,10,0.5,0.5,2.25,0,0.3,13.55
1,2015-01-15 22:08:46,2015-01-15 22:28:37,1,4.60,-73.989219665527344,40.757843017578125,1,N,-73.921119689941406,40.745052337646484,1,17.5,0.5,0.5,3.75,0,0.3,22.55
1,2015-01-15 22:17:59,2015-01-15 22:28:17,1,2.40,-73.977104187011719,40.758609771728516,1,N,-73.948196411132812,40.774406433105469,1,10,0.5,0.5,2.25,0,0.3,13.55
1,2015-01-15 22:08:54,2015-01-15 22:28:31,1,8.80,-73.870834350585938,40.773666381835938,1,N,-73.971649169921875,40.795486450195313,1,27,0.5,0.5,6.72,5.33,0.3,40.35
1,2015-01-15 22:18:08,2015-01-15 22:28:58,1,2.10,-73.968971252441406,40.763545989990234,1,N,-73.986724853515625,40.737766265869141,1,10,0.5,0.5,2.26,0,0.3,13.56
1,2015-01-15 22:18:10,2015-01-15 22:28:51,1,2.80,-73.98077392578125,40.729759216308594,1,N,-73.955726623535156,40.708465576171875,1,11,0.5,0.5,2.46,0,0.3,14.76
1,2015-01-15 22:18:18,2015-01-15 22:28:56,1,3.10,-73.961006164550781,40.765041351318359,1,N,-73.959999084472656,40.798881530761719,1,11.5,0.5,0.5,3.2,0,0.3,16
1,2015-01-15 22:18:24,2015-01-15 22:28:31,1,1.80,-73.979423522949219,40.755149841308594,1,N,-74.003860473632813,40.752651214599609,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2015-01-15 21:45:39,2015-01-15 22:28:18,1,7.55,-73.995735168457031,40.749057769775391,1,N,-73.988998413085938,40.670059204101563,2,32.5,0.5,0.5,0,0,0.3,33.8
1,2015-01-15 22:18:40,2015-01-15 22:28:23,1,1.40,-73.978248596191406,40.752456665039063,1,N,-73.98284912109375,40.766399383544922,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2015-01-15 22:18:45,2015-01-15 22:28:57,1,3.60,-74.015640258789063,40.71112060546875,1,N,-73.995513916015625,40.698070526123047,2,13,0.5,0.5,0,0,0.3,14.3
1,2015-01-15 22:18:48,2015-01-15 22:28:47,4,1.50,-73.982582092285156,40.772209167480469,1,N,-73.964859008789063,40.764919281005859,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2015-01-15 22:18:51,2015-01-15 22:28:43,1,1.20,-73.992027282714844,40.7257080078125,1,N,-74.002532958984375,40.736995697021484,1,8,0.5,0.5,1.85,0,0.3,11.15
1,2015-01-15 22:18:54,2015-01-15 22:28:38,1,1.40,-73.978347778320312,40.756755828857422,1,N,-73.962623596191406,40.765296936035156,1,8,0.5,0.5,1,0,0.3,10.3
1,2015-01-15 22:19:02,2015-01-15 22:28:12,1,2.30,-73.966468811035156,40.757377624511719,1,N,-73.988624572753906,40.727375030517578,2,9,0.5,0.5,0,0,0.3,10.3
1,2015-01-15 22:19:02,2015-01-15 22:28:33,1,1.80,-73.976005554199219,40.759658813476563,1,N,-73.980270385742187,40.738346099853516,1,8.5,0.5,0.5,2,0,0.3,11.8
1,2015-01-15 22:19:02,2015-01-15 22:28:00,1,1.90,-74.003982543945313,40.738224029541016,1,N,-73.997642517089844,40.718467712402344,2,9,0.5,0.5,0,0,0.3,10.3
1,2015-01-15 22:19:08,2015-01-15 22:28:59,1,2.00,-73.972465515136719,40.759727478027344,1,N,-73.985153198242188,40.735992431640625,1,9.5,0.5,0.5,2,0,0.3,12.8
2,2015-01-15 22:12:29,2015-01-15 22:28:43,1,5.75,-73.977439880371094,40.784442901611328,1,N,-73.945571899414063,40.835685729980469,1,18.5,0.5,0.5,4.75,0,0.3,24.55
2,2015-01-15 22:27:35,2015-01-15 22:28:55,1,.52,-73.955123901367188,40.771213531494141,1,N,-73.949432373046875,40.776706695556641,1,3.5,0.5,0.5,0,0,0.3,4.8
1,2015-01-15 22:19:11,2015-01-15 22:28:36,1,1.60,-73.984840393066406,40.769023895263672,1,N,-73.977676391601562,40.753524780273438,2,8,0.5,0.5,0,0,0.3,9.3
1,2015-01-15 22:19:12,2015-01-15 22:28:38,1,2.10,-74.008148193359375,40.716640472412109,1,N,-73.990272521972656,40.734550476074219,1,9,0.5,0.5,2.05,0,0.3,12.35
2,2015-01-15 22:12:32,2015-01-15 22:28:51,1,3.90,0,0,1,N,0,0,1,15,0.5,0.5,1.75,0,0.3,18.05
2,2015-01-15 22:17:28,2015-01-15 22:28:18,1,2.41,-74.000411987304688,40.747634887695313,1,N,-73.992927551269531,40.724159240722656,1,10,0.5,0.5,2.1,0,0.3,13.4
2,2015-01-15 22:17:30,2015-01-15 22:28:50,1,2.48,-73.976539611816406,40.754043579101563,1,N,-73.982589721679688,40.72802734375,1,10.5,0.5,0.5,2.2,0,0.3,14
2,2015-01-15 22:17:30,2015-01-15 22:28:51,1,2.45,-73.974250793457031,40.794868469238281,1,N,-73.959419250488281,40.770900726318359,1,10.5,0.5,0.5,2.2,0,0.3,14
2,2015-01-15 22:17:37,2015-01-15 22:28:55,2,1.74,-73.983108520507812,40.771568298339844,1,N,-73.990226745605469,40.751205444335938,2,9,0.5,0.5,0,0,0.3,10.3
2,2015-01-15 22:05:52,2015-01-15 22:28:07,1,5.51,-74.00341796875,40.749065399169922,1,N,-73.95062255859375,40.783340454101563,1,20.5,0.5,0.5,6.3,0,0.3,28.1
2,2015-01-15 22:12:39,2015-01-15 22:28:56,1,2.78,-74.009513854980469,40.723468780517578,1,N,-73.978607177734375,40.736087799072266,1,12.5,0.5,0.5,0.1,0,0.3,13.9
1,2015-01-15 22:19:24,2015-01-15 22:28:30,1,1.80,-73.996246337890625,40.759971618652344,1,N,-73.998970031738281,40.739406585693359,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2015-01-15 22:12:44,2015-01-15 22:28:49,4,3.21,-73.956367492675781,40.78125,1,N,-73.993377685546875,40.752151489257813,2,14,0.5,0.5,0,0,0.3,15.3
2,2015-01-15 22:12:44,2015-01-15 22:28:03,3,2.49,-73.997886657714844,40.746101379394531,1,N,-73.988189697265625,40.722679138183594,1,11.5,0.5,0.5,2,0,0.3,14.8
2,2015-01-15 22:12:45,2015-01-15 22:28:00,1,2.46,-74.001136779785156,40.725933074951172,1,N,-73.982719421386719,40.755893707275391,1,12,0.5,0.5,0,0,0.3,13.3
2,2015-01-15 22:06:09,2015-01-15 22:28:44,2,3.93,-74.005393981933594,40.726547241210938,1,N,-73.975212097167969,40.765205383300781,1,17,0.5,0.5,3.5,0,0.3,21.8
2,2015-01-15 22:12:50,2015-01-15 22:28:38,1,4.30,-73.991447448730469,40.749828338623047,1,N,-73.970550537109375,40.797359466552734,2,15,0.5,0.5,0,0,0.3,16.3
2,2015-01-15 22:17:49,2015-01-15 22:28:45,2,2.33,-73.975753784179688,40.751266479492188,1,N,-73.99810791015625,40.725040435791016,1,9.5,0.5,0.5,2,0,0.3,12.8
1,2015-01-15 22:19:38,2015-01-15 22:28:00,1,1.50,-73.951103210449219,40.778564453125,1,N,-73.966720581054687,40.764144897460937,2,8,0.5,0.5,0,0,0.3,9.3
1,2015-01-15 22:19:38,2015-01-15 22:28:14,2,2.50,-73.977775573730469,40.746040344238281,1,N,-73.956306457519531,40.747714996337891,1,9.5,0.5,0.5,3.22,5.33,0.3,19.35
2,2015-01-15 22:06:13,2015-01-15 22:28:52,1,9.76,-73.873153686523438,40.774139404296875,1,N,-73.997245788574219,40.735832214355469,1,29,0.5,0.5,4,5.33,0.3,39.63
2,2015-01-15 22:17:56,2015-01-15 22:28:25,1,3.36,-73.977516174316406,40.784206390380859,1,N,-73.945426940917969,40.820976257324219,1,11.5,0.5,0.5,1,0,0.3,13.8
1,2015-01-15 22:19:44,2015-01-15 22:28:56,1,2.10,-73.98345947265625,40.759967803955078,1,N,-73.991981506347656,40.735443115234375,1,9,0.5,0.5,2.05,0,0.3,12.35
2,2015-01-15 22:12:56,2015-01-15 22:28:22,6,3.08,-73.987297058105469,40.729209899902344,1,N,-73.981796264648437,40.762599945068359,1,13,0.5,0.5,2.7,0,0.3,17
2,2015-01-15 22:12:59,2015-01-15 22:28:10,4,4.13,-73.954345703125,40.764236450195313,1,N,-73.992195129394531,40.730770111083984,1,15.5,0.5,0.5,3.2,0,0.3,20
2,2015-01-15 22:17:58,2015-01-15 22:28:30,1,1.72,-73.994781494140625,40.751945495605469,1,N,-73.978507995605469,40.752651214599609,2,9,0.5,0.5,0,0,0.3,10.3
2,2015-01-15 22:17:59,2015-01-15 22:28:43,2,3.66,-74.004631042480469,40.747993469238281,1,N,-73.971443176269531,40.792625427246094,1,12,0.5,0.5,3,0,0.3,16.3
